日期,身份別,期貨多方交易口數,選擇權多方交易口數,期貨多方交易契約金額(千元),選擇權多方交易契約金額(千元),期貨空方交易口數,選擇權空方交易口數,期貨空方交易契約金額(千元),選擇權空方交易契約金額(千元),期貨多空交易口數淨額,選擇權多空交易口數淨額,期貨多空交易契約金額淨額(千元),選擇權多空交易契約金額淨額(千元),期貨多方未平倉口數,選擇權多方未平倉口數,期貨多方未平倉契約金額(千元),選擇權多方未平倉契約金額(千元),期貨空方未平倉口數,選擇權空方未平倉口數,期貨空方未平倉契約金額(千元),選擇權空方未平倉契約金額(千元),期貨多空未平倉口數淨額,選擇權多空未平倉口數淨額,期貨多空未平倉契約金額淨額(千元),選擇權多空未平倉契約金額淨額(千元)
2020/03/12,投信,37,15,73056,309,3360,74,6938574,1160,-3323,-59,-6865518,-851.0,6957,86,7359025,1789,37836,60,72977938,660,-30879,26,-65618913,1129
2020/03/12,外資及陸資,564859,205226,614973897,1516450,553091,214976,599978793,1504106,11768,-9750,14995104,12344.0,109439,145511,160616207,2748346,103261,247953,97932385,5561037,6178,-102442,62683822,-2812691
2020/03/13,自營商,153685,572390,143185184,5356195,146634,623435,142193399,5200827,7051,-51045,991785,155368.0,88256,370325,62555284,8970772,132166,383849,73381402,4924612,-43910,-13524,-10826118,4046160
2020/03/13,投信,5464,7,9791152,188,9263,7,14820877,411,-3799,0,-5029725,-223.0,5703,86,7117110,2906,40381,60,75708145,435,-34678,26,-68591035,2471
2020/03/13,外資及陸資,683026,206816,728210201,2130821,675740,207111,719784630,2067588,7286,-295,8425571,63233.0,125791,163678,185872665,3610920,112297,266415,115943584,8017970,13494,-102737,69929081,-4407050
2020/03/16,自營商,127575,457748,108649831,2758342,122306,471743,108221909,2719804,5269,-13995,427922,38538.0,95014,382801,66224656,12087012,133193,410441,76369414,6172771,-38179,-27640,-10144758,5914241
2020/03/16,投信,25426,1,47449371,6,26998,3,50029979,142,-1572,-2,-2580608,-136.0,5674,83,6727575,4030,41924,59,75437212,283,-36250,24,-68709637,3747
2020/03/16,外資及陸資,597098,201744,652596965,1614362,594387,189966,647126020,1490005,2711,11778,5470945,124357.0,124272,184505,176513820,4532042,104697,275464,102881061,10832837,19575,-90959,73632759,-6300795
2020/03/17,自營商,162223,597853,130484580,4874332,165467,632381,136182154,5678721,-3244,-34528,-5697574,-804389.0,93286,396374,63527424,15610734,134592,458615,79187874,8688695,-41306,-62241,-15660450,6922039
2020/03/17,投信,15371,2,23027952,9,16501,3,24958149,186,-1130,-1,-1930197,-177.0,6277,80,7543194,5034,43657,57,75623570,202,-37380,23,-68080376,4832
2020/03/17,外資及陸資,646290,220084,641595297,2461593,642374,211270,634373834,1689609,3916,8814,7221463,771984.0,127469,206506,173457639,6051516,103983,288677,95122386,13610947,23486,-82171,78335253,-7559431
2020/03/18,自營商,120132,757350,93804410,3000657,128261,755863,114057954,3871313,-8129,1487,-20253544,-870656.0,61628,207403,49130491,13133567,93935,172458,55987069,7547871,-32307,34945,-6856578,5585696
2020/03/18,投信,2574,75,4551506,1101,440,66,784550,4389,2134,9,3766956,-3288.0,6531,87,7683553,2386,41790,55,69908601,77,-35259,32,-62225048,2309
2020/03/18,外資及陸資,534265,372242,523555390,2487143,516540,356253,492786761,1505691,17725,15989,30768629,981452.0,89747,94586,118696123,4239603,70870,137380,43706914,9601754,18877,-42794,74989209,-5362151
2020/03/19,自營商,108650,155880,79670401,2112905,105125,167130,84289127,2416235,3525,-11250,-4618726,-303330.0,67720,218724,47763269,17602820,96436,194957,58587095,10648022,-28716,23767,-10823826,6954798
2020/03/19,投信,511,64,843038,352,5220,8,8728392,594,-4709,56,-7885354,-242.0,6924,88,7892949,3794,46892,0,74065088,0,-39968,88,-66172139,3794
2020/03/19,外資及陸資,621712,79455,549955663,1297335,610651,75475,533891845,1095851,11061,3980,16063818,201484.0,101995,109297,126786009,5733740,72132,148111,40611080,12494725,29863,-38814,86174929,-6760985
2020/03/20,自營商,87701,247469,68794983,2144553,83950,250192,69561299,2117127,3751,-2723,-766316,27426.0,67539,250402,48653785,12768955,92885,229009,61023668,7684053,-25346,21393,-12369883,5084902
2020/03/20,投信,6617,0,11993759,0,90,0,162598,0,6527,0,11831161,0.0,7159,88,8949231,1657,40600,0,68771172,0,-33441,88,-59821941,1657
2020/03/20,外資及陸資,547095,97270,495552902,1004137,542265,88641,496423308,980352,4830,8629,-870406,23785.0,111472,133100,139162532,4396895,76827,163285,46463458,9187860,34645,-30185,92699074,-4790965
2020/03/23,自營商,58684,238229,45828255,2143596,55590,249038,45108269,2122096,3094,-10809,719986,21500.0,71967,258403,49237467,15280423,94075,247711,60332237,9247735,-22108,10692,-11094770,6032688
2020/03/23,投信,219,0,383789,0,4899,0,8479526,0,-4680,0,-8095737,0.0,7054,88,8387161,2473,45175,0,73826438,0,-38121,88,-65439277,2473
2020/03/23,外資及陸資,446123,123044,404673829,1111013,444981,121691,396570879,1123825,1142,1353,8102950,-12812.0,114956,143094,139347291,5123235,75260,171841,42291058,10934536,39696,-28747,97056233,-5811301
2020/03/24,自營商,70265,360309,58743111,1620612,69096,341298,58129600,1644528,1169,19011,613511,-23916.0,72317,293575,49878836,11566443,93223,263890,61081053,6932173,-20906,29685,-11202217,4634270
2020/03/24,投信,3452,0,6319010,0,135,0,246920,0,3317,0,6072090,0.0,7160,88,9062419,732,41964,0,72400172,0,-34804,88,-63337753,732
2020/03/24,外資及陸資,442916,192957,411868097,1164520,446500,187914,418965205,1098260,-3584,5043,-7097108,66260.0,111937,151334,139848719,3923034,75826,175038,44027466,8268631,36111,-23704,95821253,-4345597
2020/03/25,自營商,83768,586315,81346097,2333836,74135,539733,67556564,2913158,9633,46582,13789533,-579322.0,72870,246749,50772789,9548394,84135,226158,48646160,6318329,-11265,20591,2126629,3230065
2020/03/25,投信,1935,55,3677330,530,250,460,463701,6284,1685,-405,3213629,-5754.0,7111,83,9341122,786,40230,400,72148353,5940,-33119,-317,-62807231,-5154
2020/03/25,外資及陸資,376492,247821,369567583,1668343,377766,235160,378773076,1019592,-1274,12661,-9205493,648751.0,107038,150340,137376456,3415353,77683,154171,46723211,6349387,29355,-3831,90653245,-2934034
2020/03/26,自營商,72055,218413,64600786,1861652,70991,229744,62061183,2610451,1064,-11331,2539603,-748799.0,76188,275303,51491170,9551052,86029,266093,46856141,7114449,-9841,9210,4635029,2436603
2020/03/26,投信,358,0,577623,0,397,0,747241,0,-39,0,-169618,0.0,7043,83,9154613,692,40201,400,72423569,5700,-33158,-317,-63268956,-5008
2020/03/26,外資及陸資,451591,101028,436773114,1573029,453521,89653,441004574,812527,-1930,11375,-4231460,760502.0,101822,165486,134280533,3771915,79830,157942,47350722,5907180,21992,7544,86929811,-2135265
2020/03/27,自營商,58382,229695,49101872,2352420,56240,216084,50573181,2244224,2142,13611,-1471309,108196.0,80309,293312,52765214,9771646,88038,270585,49594175,7200117,-7729,22727,3171039,2571529
2020/03/27,投信,1316,0,2526705,0,665,200,1278704,3017,651,-200,1248001,-3017.0,7124,83,9261868,716,39631,600,70937851,9480,-32507,-517,-61675983,-8764
2020/03/27,外資及陸資,361994,77183,365059638,618132,362595,82147,362870056,655827,-601,-4964,2189582,-37695.0,101972,168742,134871032,3780379,80581,166162,46158533,5974760,21391,2580,88712499,-2194381
2020/03/30,自營商,58042,298396,43857680,4232905,55932,311382,42042341,4264410,2110,-12986,1815339,-31505.0,82825,301115,54079853,9800608,88219,291293,49123165,7269113,-5394,9822,4956688,2531495
2020/03/30,投信,189,0,357280,0,1096,0,2087628,0,-907,0,-1730348,0.0,7123,83,9233913,496,40537,600,72555207,8250,-33414,-517,-63321294,-7754
2020/03/30,外資及陸資,317139,109549,305760314,732136,318571,108183,305494902,756350,-1432,1366,265412,-24214.0,103914,181230,136305706,3733449,83971,177284,47372782,5971378,19943,3946,88932924,-2237929
2020/03/31,自營商,48331,281589,37757469,933286,43881,275337,37838966,859849,4450,6252,-81497,73437.0,86985,318148,55296662,9314542,87797,302052,50426149,6778063,-812,16096,4870513,2536479
2020/03/31,投信,94,0,178962,0,106,0,201468,0,-12,0,-22506,0.0,7048,83,9123484,358,40474,600,72653180,7890,-33426,-517,-63529696,-7532
2020/03/31,外資及陸資,265266,142167,249333560,653689,263771,140818,246933612,662743,1495,1349,2399948,-9054.0,106037,186857,140467662,3657995,84599,181562,48805279,5861101,21438,5295,91662383,-2203106
2020/04/01,自營商,48472,323652,40181495,858194,49932,334180,40340907,822009,-1460,-10528,-159412,36185.0,86113,270898,53351054,9193020,88410,254587,48662794,6596190,-2297,16311,4688260,2596830
2020/04/01,投信,30,65,57341,493,1316,57,2511606,62,-1286,8,-2454265,431.0,6712,91,8443167,795,41424,600,74156341,7200,-34712,-509,-65713174,-6405
2020/04/01,外資及陸資,219264,149449,214931115,508912,216996,136571,209055507,483654,2268,12878,5875608,25258.0,107817,188535,143884028,3567142,83879,170567,46760569,5803046,23938,17968,97123459,-2235904
2020/04/06,自營商,50571,282451,41075182,1013091,53008,287932,40375137,1009108,-2437,-5481,700045,3983.0,86832,298508,56093345,7189967,91557,287673,50600112,5028026,-4725,10835,5493233,2161941
2020/04/06,投信,1135,600,2226831,3285,54,0,102722,0,1081,600,2124109,3285.0,6741,91,8735786,138,40372,0,74161397,0,-33631,91,-65425611,138
2020/04/06,外資及陸資,258416,110336,243255357,544750,262020,117547,252627991,562049,-3604,-7211,-9372634,-17299.0,104506,187365,141736166,2861020,84172,176608,51481465,4847071,20334,10757,90254701,-1986051
2020/04/07,自營商,50408,329061,40252675,924524,50598,313033,41698796,864930,-190,16028,-1446121,59594.0,90048,324397,57726095,6430950,94846,297516,53592006,4436474,-4798,26881,4134089,1994476
2020/04/07,投信,2112,0,4214644,0,98,0,195894,0,2014,0,4018750,0.0,6787,91,8981314,59,38404,0,71542627,0,-31617,91,-62561313,59
2020/04/07,外資及陸資,227291,107966,222579562,450559,225877,108797,221710875,414456,1414,-831,868687,36103.0,107106,190086,145791157,2726217,85359,180154,53014757,4459230,21747,9932,92776400,-1733013
2020/04/08,自營商,68376,497366,59680853,1141882,65244,481617,55531035,1157083,3132,15749,4149818,-15201.0,91996,288337,60517239,5891814,93164,265161,52189026,4079086,-1168,23176,8328213,1812728
2020/04/08,投信,691,64,1393523,290,90,123,180953,596,601,-59,1212570,-306.0,6896,90,9300873,316,37912,58,71429764,624,-31016,32,-62128891,-308
2020/04/08,外資及陸資,255444,210841,257203584,672958,266021,222086,268637418,682278,-10577,-11245,-11433834,-9320.0,101546,166066,146054515,2607659,91395,174011,63566747,4262569,10151,-7945,82487768,-1654910
2020/04/09,自營商,57003,212565,48058758,846897,53484,210915,47608225,823694,3519,1650,450533,23203.0,96180,301593,65727747,5998538,93826,276784,57040448,4120730,2354,24809,8687299,1877808
2020/04/09,投信,1019,8,2038482,140,1710,10,3426760,13,-691,-2,-1388278,127.0,6890,89,9250070,407,38597,59,72624778,590,-31707,30,-63374708,-183
2020/04/09,外資及陸資,251007,86766,248309155,453546,250052,91248,244485954,470052,955,-4482,3823201,-16506.0,106717,170458,152762078,2587610,95611,182885,66579626,4309022,11106,-12427,86182452,-1721412
2020/04/10,自營商,44404,137760,35558954,497518,44108,140365,36987839,557240,296,-2605,-1428885,-59722.0,98463,312072,69346684,5765711,95897,289817,62159267,4009112,2566,22255,7187417,1756599
2020/04/10,投信,4037,5,7165171,81,4218,5,7482353,10,-181,0,-317182,71.0,6884,90,9258869,348,38772,60,73151016,567,-31888,30,-63892147,-219
2020/04/10,外資及陸資,166170,67158,168170317,422542,162883,63682,163681089,357975,3287,3476,4489228,64567.0,109627,175902,156374958,2552442,95339,184853,65363070,4170033,14288,-8951,91011888,-1617591
2020/04/13,自營商,50872,179757,43758965,512795,50161,176752,42707811,511631,711,3005,1051154,1164.0,100873,321638,71549333,6048309,97839,296375,63453047,4207393,3034,25263,8096286,1840916
2020/04/13,投信,21235,7,40531793,117,24037,7,45760177,1,-2802,0,-5228384,116.0,6891,90,9171971,484,41581,60,77845828,444,-34690,30,-68673857,40
2020/04/13,外資及陸資,165310,56190,181986652,273024,168373,60657,180918714,257709,-3063,-4467,1067938,15315.0,105884,173131,148214137,2567342,92265,186549,56624509,4258269,13619,-13418,91589628,-1690927
2020/04/14,自營商,64713,373346,65228809,915354,66331,354948,62198580,819346,-1618,18398,3030229,96008.0,101357,357429,73489268,5016698,99890,313740,61995610,3385305,1467,43689,11493658,1631393
2020/04/14,投信,17613,3,29515757,35,17081,3,28231436,0,532,0,1284321,35.0,6753,90,9119383,239,40911,60,78594407,714,-34158,30,-69475024,-475
2020/04/14,外資及陸資,228294,110374,247265451,436422,226269,112858,253634041,439467,2025,-2484,-6368590,-3045.0,110353,177518,152611851,2421646,94751,193420,64728213,3813840,15602,-15902,87883638,-1392194
2020/04/15,自營商,71581,407192,62770120,842056,63893,393298,57671125,888103,7688,13894,5098995,-46047.0,72485,212329,55081162,3531333,56880,211974,33600291,2550455,15605,355,21480871,980878
2020/04/15,投信,1413,65,2930629,296,638,67,1317156,1,775,-2,1613473,295.0,6779,88,9217505,523,40162,60,77495692,756,-33383,28,-68278187,-233
2020/04/15,外資及陸資,178755,184947,176183494,650740,191918,182454,187126266,583978,-13163,2493,-10942772,66762.0,83129,97680,115705638,1652178,79321,76990,46792928,2448651,3808,20690,68912710,-796473
2020/04/16,自營商,38186,152991,30379947,705438,35995,152866,31472182,673782,2191,125,-1092235,31656.0,75457,232473,55430120,3733810,57655,231942,35077680,2698847,17802,531,20352440,1034963
2020/04/16,投信,43,0,86976,0,498,0,1025679,0,-455,0,-938703,0.0,6774,88,9184986,494,40612,60,78240931,720,-33838,28,-69055945,-226
2020/04/16,外資及陸資,197879,65882,192489470,388826,201855,68781,192416174,419990,-3976,-2899,73296,-31164.0,89142,106462,121655519,1705691,89310,88671,52894424,2551499,-168,17791,68761095,-845808
2020/04/17,自營商,62726,298648,54494025,1311048,54887,288257,51241970,1195738,7839,10391,3252055,115310.0,83662,256179,60751151,3348206,58036,245260,36573149,2440872,25626,10919,24178002,907334
2020/04/17,投信,1795,0,3793758,0,418,0,885044,0,1377,0,2908714,0.0,6780,88,9433619,243,39241,60,77359398,1191,-32461,28,-67925779,-948
2020/04/17,外資及陸資,263617,122100,262159097,624737,275030,126891,271094647,671132,-11413,-4791,-8935550,-46395.0,84046,109995,121609417,1705683,95633,96995,59990087,2371708,-11587,13000,61619330,-666025
2020/04/20,自營商,34429,167646,28916111,559407,35588,178875,26202195,616559,-1159,-11229,2713916,-57152.0,84121,261645,62271867,3482853,59672,261942,35579440,2561167,24449,-297,26692427,921686
2020/04/20,投信,1,0,525,0,521,0,1066316,0,-520,0,-1065791,0.0,6513,88,8823723,253,39494,60,77246377,1005,-32981,28,-68422654,-752
2020/04/20,外資及陸資,169976,76211,169606967,358582,179738,80547,178422091,385436,-9762,-4336,-8815124,-26854.0,82647,113386,119141082,1695992,103987,104722,66889212,2458855,-21340,8664,52251870,-762863
2020/04/21,自營商,59793,384020,50865953,1218946,54919,393615,51863876,1211629,4874,-9595,-997923,7317.0,91851,279542,63969363,4567607,62633,289388,39034597,3393630,29218,-9846,24934766,1173977
2020/04/21,投信,9,0,18360,0,2833,0,5778425,0,-2824,0,-5760065,0.0,6441,88,8446399,527,42245,60,80792417,645,-35804,28,-72346018,-118
2020/04/21,外資及陸資,287253,153382,303445332,729660,282968,157987,285373565,769209,4285,-4605,18071767,-39549.0,91910,113847,133821636,1848768,108965,109788,64744159,2881435,-17055,4059,69077477,-1032667
2020/04/22,自營商,43306,432849,39147518,1087723,44777,428982,41128570,1078712,-1471,3867,-1981052,9011.0,91232,240558,59685410,4438079,63382,230214,36661797,3279785,27850,10344,23023613,1158294
2020/04/22,投信,518,59,1050922,277,644,59,1306479,4,-126,0,-255557,273.0,6431,88,8452624,583,42361,60,81223753,672,-35930,28,-72771129,-89
2020/04/22,外資及陸資,252214,190203,248733551,654882,256745,192676,256859863,700968,-4531,-2473,-8126312,-46086.0,92134,112730,132541368,1864834,113766,106462,71654608,2882151,-21632,6268,60886760,-1017317
2020/04/23,自營商,43655,201482,41482549,873277,39395,208475,39060623,876444,4260,-6993,2421926,-3167.0,95181,255156,62143384,4115415,63416,251830,36584659,3036754,31765,3326,25558725,1078661
2020/04/23,投信,761,0,1566508,0,19,0,39191,0,742,0,1527317,0.0,6456,88,8558304,398,41644,60,80301209,702,-35188,28,-71742905,-304
2020/04/23,外資及陸資,245568,74827,252892972,420380,242829,73285,248209474,417392,2739,1542,4683498,2988.0,94757,117900,135454412,1787029,113650,110090,69385381,2744247,-18893,7810,66069031,-957218
2020/04/24,自營商,24018,143040,21686797,549533,27002,133829,24225972,503671,-2984,9211,-2539175,45862.0,93944,267254,60696127,4091202,65247,254708,37747686,2954073,28697,12546,22948441,1137129
2020/04/24,投信,426,0,874964,0,29,0,59496,0,397,0,815468,0.0,6452,88,8527671,381,41243,60,79286148,630,-34791,28,-70758477,-249
2020/04/24,外資及陸資,197137,72103,195822705,354236,197048,69886,194065680,347885,89,2217,1757025,6351.0,96041,125381,136935385,1781653,114848,115354,69261758,2757955,-18807,10027,67673627,-976302
2020/04/27,自營商,35953,256811,36434832,811255,42321,246868,38944542,760756,-6368,9943,-2509710,50499.0,91882,282633,61606626,3353112,69823,260143,40495091,2395179,22059,22490,21111535,957933
2020/04/27,投信,1934,0,4080308,0,1073,0,234096,0,861,0,3846212,0.0,6397,88,8631009,163,40327,60,77452150,1047,-33930,28,-68821141,-884
2020/04/27,外資及陸資,200140,104052,203281657,455265,195599,98905,205062836,436810,4541,5147,-1781179,18455.0,101787,137427,145747928,1713869,116050,122253,78108206,2468158,-14263,15174,67639722,-754289
2020/04/28,自營商,33023,219522,27913077,524144,33751,213257,28640830,517012,-728,6265,-727753,7132.0,92297,295087,60845632,3230674,70813,266349,40391749,2302367,21484,28738,20453883,928307
2020/04/28,投信,216,0,397605,0,230,0,486797,0,-14,0,-89192,0.0,6468,88,8751976,132,40432,60,77942698,1080,-33964,28,-69190722,-948
2020/04/28,外資及陸資,182513,96617,182759042,377107,182204,99203,182254436,383414,309,-2586,504606,-6307.0,98019,139912,145433424,1675432,114769,127324,77022658,2413238,-16750,12588,68410766,-737806
2020/04/29,自營商,40260,394562,40584125,943991,42812,355539,42348699,844464,-2552,39023,-1764574,99527.0,91893,265839,61509780,2977353,72202,237549,42101422,2039962,19691,28290,19408358,937391
2020/04/29,投信,1149,85,2462180,863,210,87,448124,151,939,-2,2014056,712.0,6456,84,8824146,265,39481,58,76826079,798,-33025,26,-68001933,-533
2020/04/29,外資及陸資,186375,135131,191782200,466479,182520,136765,186843571,459761,3855,-1634,4938629,6718.0,100323,133577,148891280,1678007,113189,122721,74687788,2330901,-12866,10856,74203492,-652894
2020/04/30,自營商,35317,193953,36851155,869978,36564,187314,35228279,844747,-1247,6639,1622876,25231.0,92636,287654,63647734,3035404,74423,252738,42172396,2184752,18213,34916,21475338,850652
